group,1,2,3,4
het_black_female,3.16227766016838,13.6381816969859,18.8414436814168,27.7794835321098
het_black_male,2.82842712474619,11.3578166916005,17.8437611398729,26.4575131106459
het_hisp_female,4.20080341559372,14.247806848775,19.5792887487875,28.1466497617916
het_hisp_male,3.0,8.83176086632785,15.5884572681199,24.0208242989286
het_white_female,4.67963175333667,14.5017154362328,19.1833260932509,27.7307967651881
het_white_male,3.3166247903554,10.885698155926,17.7693514632981,26.0624237363957
idu_black_female,3.40330273588798,13.5865988448345,18.3030052177231,27.9816554415806
idu_black_male,3.60555127546399,13.4888818874241,18.0831413200251,26.0576284415908
idu_hisp_female,3.63277249772598,14.4428323604965,18.5418021761668,27.2125875802731
idu_hisp_male,4.21742295278687,13.5277492584687,18.8732585368288,26.1684001088826
idu_white_female,3.63277249772598,14.4428323604965,18.5418021761668,27.2125875802731
idu_white_male,4.67963175333667,14.6628782986152,19.4164878389476,27.8388218141501
msm_black_male,3.46410161513775,14.8660687473185,19.9749843554382,28.0080331535097
msm_hisp_male,4.58257569495584,14.9331845230681,19.611210654435,27.1256276224697
msm_white_male,5.17186919542817,15.6204993518133,20.3715487874634,28.6356421265527

0f486d9d01eafbcaf99f7521ccc19c26239ec98a
