group,1,2,3,4
het_black_female,4.40255524227548,4.9598387070549,5.44977063737548,6.29424311666395
het_black_male,4.38178046004133,4.81663783151692,5.20576603392815,5.91607978309962
het_hisp_female,4.4497190922574,5.0,5.36143436761513,6.02785072422171
het_hisp_male,4.38206554672407,4.85798312059645,5.16720427310553,5.77472935375782
het_white_female,4.34741302385683,4.84045221151029,5.36376563051711,6.18950677622887
het_white_male,4.38178046004133,4.81663783151692,5.16599415474318,5.7380297815445
idu_black_female,4.42718872423573,4.88876262463213,5.29575282588445,6.17897884168899
idu_black_male,4.41588043316392,4.8215660030475,5.13346850330333,5.84380013347479
idu_hisp_female,4.40454310910905,4.81663783151692,5.17976779481475,5.92452529743945
idu_hisp_male,4.43170051623521,4.85798312059645,5.13809303146605,5.68154867553199
idu_white_female,4.40454310910905,4.81663783151692,5.17976779481475,5.92452529743945
idu_white_male,4.44915690389744,4.82700735445887,5.11859355682789,5.69297752202234
msm_black_male,4.38178046004133,4.76969600708473,5.09901951359278,5.83952052826257
msm_hisp_male,4.43621374328478,4.83321794686769,5.11370707021824,5.69561072318012
msm_white_male,4.42718872423573,4.81663783151692,5.09901951359278,5.72712842531054

0f486d9d01eafbcaf99f7521ccc19c26239ec98a
