group,covariate,intercept,year,age,age1,age2,tv_sqrtcd4n,tv_sqrtcd4n1,tv_sqrtcd4n2
idu_black_female,age,1.43663558842223,-0.0008632793898839,0.0067011671534468,-0.0109230369312435,0.0543839131919433,0.0003084518556981,-0.0003803254117823,0.0007061587381453
idu_black_female,age1,-2.09436502910478,0.0012810840526908,-0.010923036931236,0.0202571149912345,-0.109368055130475,-0.0007705605478965,0.0011852387095432,-0.0027735076947329
idu_black_female,age2,11.0794495677389,-0.0066945730692161,0.0543839131919367,-0.109368055130512,0.628896612228191,0.0046902773914976,-0.0079805182475693,0.0206829605948282
idu_black_female,tv_sqrtcd4n,-0.0634297429822299,1.96913050622253e-05,0.000308451855697,-0.0007705605478943,0.0046902773914892,0.00096471515498,-0.0027102682461775,0.0108211102571472
idu_black_female,tv_sqrtcd4n1,1.71340566768114,-0.0008310577750664,-0.0003803254117524,0.0011852387094984,-0.0079805182473634,-0.0027102682461784,0.0111736064139044,-0.0513203205177274
idu_black_female,tv_sqrtcd4n2,-7.54972256170565,0.0036895912103531,0.0007061587380269,-0.0027735076945736,0.0206829605940281,0.0108211102571522,-0.0513203205177573,0.255237683117019
idu_hisp_male,intercept,7210.24548361046,-3.58192268863911,-0.210661322141416,0.464855803502776,-1.69896990330763,0.147681582802014,-0.171835145711227,2.54213038706139
idu_hisp_male,year,-3.58192268901647,0.0017802985401285,6.41189076059719e-05,-0.0001683090104211,0.0005928312747796,-7.6578879180792e-05,9.79228713740071e-05,-0.0013233300808868
idu_hisp_male,age,-0.210661322165452,6.41189076119561e-05,0.001992132925605,-0.003172339890331,0.0129507398015246,-8.29932556793793e-05,2.32029920056722e-05,0.0001344473003597
idu_hisp_male,age1,0.464855803572246,-0.0001683090104388,-0.0031723398903312,0.0058024898400316,-0.0256173919201831,6.50849441074867e-05,0.0001561109190464,-0.0012016674553444
idu_hisp_male,age2,-1.69896990360333,0.0005928312748852,0.0129507398015301,-0.0256173919201932,0.119791755322304,-0.0002520513037588,-0.0008625428684176,0.0066101487858535
idu_hisp_male,tv_sqrtcd4n,0.147681582800112,-7.65788791785833e-05,-8.29932556793456e-05,6.50849441072024e-05,-0.0002520513037575,0.0009267272631875,-0.0028146437546878,0.0129178723236705
idu_hisp_male,tv_sqrtcd4n1,-0.171835145676481,9.79228713733158e-05,2.32029920052602e-05,0.0001561109190468,-0.0008625428684177,-0.0028146437546876,0.0118101407589783,-0.0617396320114364
idu_hisp_male,tv_sqrtcd4n2,2.54213038697468,-0.0013233300809148,0.0001344473003615,-0.0012016674553459,0.0066101487858601,0.0129178723236709,-0.0617396320114364,0.349236971686224
idu_white_male,intercept,2040.47154258068,-1.01382564348156,-0.0408840609236674,0.144284390320339,-0.658546636855573,-0.0077863165973774,0.184273624507236,-0.90195178281476
idu_white_male,year,-1.01382564363496,0.0005039308052766,1.06710465772158e-05,-5.56111160675734e-05,0.0002585410353029,2.88077600014054e-06,-8.9075898951978e-05,0.0004391347691943
idu_white_male,age,-0.0408840609091289,1.06710465675948e-05,0.0004817337065381,-0.0008413056055584,0.0036919514207884,-6.3733861716829e-06,1.99616955574721e-05,-0.0001525116037253
idu_white_male,age1,0.144284390283627,-5.56111160408921e-05,-0.0008413056055585,0.0017696931384515,-0.008590621390481,1.29094486296869e-06,-3.48216086671206e-05,0.000361643836901
idu_white_male,age2,-0.658546636778657,0.0002585410352325,0.0036919514207914,-0.0085906213904873,0.0445177298292633,-2.56991489525829e-05,0.0002459339033679,-0.0022215162481295
