group,mortality_age_group,p
msm_hisp_male,1,0.0013441063800577525
msm_hisp_male,2,0.0016948521043008505
msm_hisp_male,3,0.0019753288999779747
msm_hisp_male,4,0.0023579553713615675
msm_hisp_male,5,0.0028377606971088
msm_hisp_male,6,0.004005847111995211
msm_hisp_male,7,0.0060771304959650095
msm_hisp_male,8,0.009392356097894551
msm_hisp_male,9,0.013620544475510601
msm_hisp_male,10,0.01882441614656072
msm_hisp_male,11,0.026938751399744672
msm_hisp_male,12,0.04220058728724573
msm_hisp_male,13,0.06885999934035515
msm_white_male,0,0.0006988036684354357
msm_white_male,1,0.0013441063800577525
msm_white_male,2,0.0016948521043008505
msm_white_male,3,0.0019753288999779747
msm_white_male,4,0.0023579553713615675
msm_white_male,5,0.0028377606971088
msm_white_male,6,0.004005847111995211
msm_white_male,7,0.0060771304959650095
msm_white_male,8,0.009392356097894551
msm_white_male,9,0.013620544475510601
msm_white_male,10,0.01882441614656072
msm_white_male,11,0.026938751399744672
msm_white_male,12,0.04220058728724573
msm_white_male,13,0.06885999934035515

4c7e15447a6e554296afb0fdf108b2fb52a0a3d0
