group,...1,...2,...3,...4,...5,...6,...7,...8
het_black_male,685.3619397318798,0.009868844510285564,-0.007913248190813234,0.16059136604195406,-0.27591589445948733,-0.3409800178690649,-0.0042800245307117474,0.8850490483939222
het_black_male,0.009868844509190719,2.072301719140056e-4,-4.046417880687344e-4,9.076480475950139e-4,-6.104520469062436e-4,-8.212629361579177e-6,4.068302105197141e-7,1.992212629546986e-4
het_black_male,-0.007913248192187743,-4.046417880687165e-4,9.288775192947663e-4,-0.0024847938252113345,0.0019648998462135202,1.0060169063962566e-5,-2.818418525138667e-7,-2.3356343582788423e-4
het_black_male,0.16059136601903143,9.076480475952162e-4,-0.002484793825211482,0.008475015593383383,-0.008253917774574002,-9.294788917586766e-5,-2.9417275764239834e-6,4.341885154224449e-4
het_black_male,-0.2759158944882162,-6.104520469064161e-4,0.0019648998462128845,-0.008253917774580441,0.00939020218107333,1.4564345882855283e-4,1.6520740336206346e-6,-2.7525780536922975e-4
het_black_male,-0.34098001784773774,-8.212629362630174e-6,1.0060169064511978e-5,-9.294788918793647e-5,1.4564345881253401e-4,1.6969844549301856e-4,1.9996227188547675e-6,-4.440169140373588e-4
het_black_male,-0.004280024530726594,4.068302105180596e-7,-2.8184185251080834e-7,-2.9417275764187665e-6,1.6520740336403207e-6,1.999622718844138e-6,1.8289154789445283e-5,-4.891032224099161e-5
het_black_male,0.8850490485003567,1.9922126295763963e-4,-2.335634358283162e-4,4.3418851546665337e-4,-2.752578053561806e-4,-4.440169141163232e-4,-4.8910322240966215e-5,0.007100713028567949
het_black_female,547.052277199398,0.01019816795027266,0.01578684296999205,-0.04121397446550445,0.02052071685691429,-0.2722368005074342,0.003401141893655784,0.6416104872220777
het_black_female,0.010198167952372196,2.2513695370116388e-4,-4.6458502074982633e-4,9.067613484064604e-4,-5.498028034363536e-4,-8.378085075788996e-6,5.617028267484572e-6,2.3941235986875142e-5
het_black_female,0.015786842966499265,-4.645850207500403e-4,0.0011069351809911523,-0.002518920767353794,0.0018283197848884191,-1.348883825682667e-6,-4.28460257336646e-6,7.948661711721457e-5
het_black_female,-0.041213974462940596,9.067613484065562e-4,-0.002518920767353184,0.006966945466892996,-0.0062591461827748145,8.364559281269303e-6,-7.004681450101451e-6,-2.8701794571046646e-4
het_black_female,0.020520716840868796,-5.498028034367836e-4,0.0018283197848882734,-0.006259146182775653,0.006888709298544758,-3.235920389083438e-6,1.5429948248490492e-5,2.7675007653328544e-4
het_black_female,-0.2722368004904519,-8.378085072558859e-6,-1.3488838315039844e-6,8.364559291249783e-6,-3.2359204031604405e-6,1.3552733890178064e-4,-1.922909753106931e-6,-3.198075461060068e-4
het_black_female,0.0034011418938487753,5.6170282674838565e-6,-4.2846025733559405e-6,-7.0046814500988135e-6,1.5429948248577184e-5,-1.922909753315651e-6,1.8014883773244186e-5,-4.418143808473321e-5
het_black_female,0.6416104869571879,2.3941235978101432e-5,7.948661712546965e-5,-2.8701794572536405e-4,2.767500765635056e-4,-3.1980754599405923e-4,-4.418143808645324e-5,0.0058076595646448965
het_hisp_male,2077.286380042837,0.1483953257160855,-0.242366931876379,0.5069183743240333,-0.42227268481858826,-1.0352459619276733,-0.03483053539401095,2.6182180550067162
het_hisp_male,0.14839532575094125,8.664866276798553e-4,-0.0020435858124175795,0.003444612724930395,-0.0017497699218607667,-8.75093752015787e-5,8.368127657184144e-6,5.025904805202042e-4
het_hisp_male,-0.24236693190527642,-0.0020435858124176094,0.005578259085640193,-0.01078432772038964,0.006812372757500358,1.518295755383451e-4,-2.7825795613345458e-5,-4.7494204988355866e-4
het_hisp_male,0.5069183743752212,0.003444612724930919,-0.010784327720390879,0.024337026347257183,-0.019226618239689082,-3.033667666445897e-4,3.7627369670617384e-5,-2.612799935625494e-4
het_hisp_male,-0.42227268483882974,-0.0017497699218592744,0.006812372757498571,-0.019226618239685207,0.01981170705183701,2.348502957228262e-4,-1.3021364141540895e-5,0.0012848649559074237
het_hisp_male,-1.0352459622876302,-8.750937520405911e-5,1.518295755549009e-4,-3.033667666698918e-4,2.3485029574437445e-4,5.161497529201555e-4,1.6811153216000433e-5,-0.0013117746975220587
het_hisp_male,-0.03483053539563106,8.36812765736748e-6,-2.7825795613488095e-5,3.76273696708388e-5,-1.3021364141578108e-5,1.681115321452572e-5,5.889892990591777e-5,-1.2327102356618526e-4
het_hisp_male,2.6182180550412353,5.025904804782474e-4,-4.74942049841319e-4,-2.61279993638117e-4,0.0012848649559393578,-0.0013117746971357278,-1.2327102356472937e-4,0.022025729832762964
het_hisp_female,2472.823016040715,0.17173032264530025,-0.32057980455674406,0.5698752438507391,-0.25134517773489146,-1.2322556498175397,-0.0075468212079398975,2.5570436492716686
het_hisp_female,0.17173032275788774,0.0015115777533474004,-0.003389825792238278,0.00547456059242649,-0.0026114509298981042,-1.0807947361089877e-4,5.318618492476095e-6,-1.2211730173532746e-4
het_hisp_female,-0.32057980467264524,-0.0033898257922338124,0.008569599403188162,-0.01556736498790782,0.009135571479307393,2.0856741583512582e-4,7.187836195008344e-6,5.81311819208134e-4
het_hisp_female,0.5698752440029049,0.005474560592416207,-0.015567364987902038,0.0324166250881922,-0.023775813417316945,-3.6073292980398126e-4,-1.4218716258917003e-5,-0.001395475794738062
het_hisp_female,-0.25134517780880106,-0.00261145092989349,0.00913557147930512,-0.023775813417318936,0.02355215531394949,1.603754687916517e-4,-5.6437638665516294e-6,0.001101226281702975
het_hisp_female,-1.2322556502931727,-1.0807947357549272e-4,2.0856741581422376e-4,-3.6073292979108934e-4,1.603754687839873e-4,6.144036131561464e-4,3.0747796164794435e-6,-0.0012708413312205835
het_hisp_female,-0.00754682120652757,5.318618492254398e-6,7.187836195095259e-6,-1.4218716259031917e-5,-5.643763866518386e-6,3.0747796170271405e-6,7.034578156388902e-5,-1.4753606269373568e-4
het_hisp_female,2.5570436494264523,-1.2211730186996035e-4,5.813118193705568e-4,-0.001395475794961073,0.0011012262818082693,-0.0012708413308006568,-1.475360626949671e-4,0.02850989474476784
het_white_male,2087.159863912842,-0.04624776637215849,0.2382660582955006,-0.38068877707022053,-0.043463607800943584,-1.0373875476433674,0.012231303580710253,2.7902226308085307
het_white_male,-0.046247766350179575,5.420743421845625e-4,-0.0011608307432332927,0.002692191957699439,-0.0018487070801210391,1.378694940189056e-5,1.7463783682402547e-5,5.436456615755898e-4
het_white_male,0.23826605824197467,-0.0011608307432341804,0.002991575528171459,-0.008344533777995652,0.006730311400076028,-9.990593414449449e-5,-2.416636884340581e-5,-3.472169083234055e-4
het_white_male,-0.38068877695365533,0.002692191957700397,-0.008344533777993188,0.029891325369153482,-0.029891419908971012,1.4811598978097296e-4,6.477604942384873e-5,-2.345752934702677e-4
het_white_male,-0.04346360781977396,-0.0018487070801194785,0.0067303114000709895,-0.029891419908959785,0.03548902887489902,4.887904515515001e-5,-6.0557846289106023e-5,7.576135516596653e-4
het_white_male,-1.0373875473644505,1.3786949410093765e-5,-9.990593415793723e-5,1.481159898293027e-4,4.8879045131575076e-5,5.15779772799014e-4,-6.88552087415026e-6,-0.001400278181465079
het_white_male,0.012231303579787946,1.7463783682327493e-5,-2.4166368843205577e-5,6.477604942335162e-5,-6.0557846289190076e-5,-6.8855208757672585e-6,6.642771966494292e-5,-1.8482230088143244e-5
het_white_male,2.790222631540951,5.436456615339086e-4,-3.4721690820588145e-4,-2.3457529368209578e-4,7.57613551674979e-4,-0.0014002781821887784,-1.84822300817916e-5,0.025880970247902615
het_white_female,1742.7179443640503,-0.001232850034006249,0.10912146055173307,-0.10346067370608303,-0.19867204086478082,-0.8667282419204185,0.006236206975354843,2.4457454208601224
het_white_female,-0.001232850015145618,5.95056311632589e-4,-0.0012581085257824818,0.002675108597277007,-0.0017913975070878731,-8.277028952963107e-6,-2.004869143057967e-6,2.765545735795337e-4
het_white_female,0.10912146052423843,-0.0012581085257831522,0.0031144215606590266,-0.007795528191020448,0.006126578421455654,-3.6559003138847194e-5,3.6528149555040525e-5,1.786615091700303e-4
het_white_female,-0.10346067363554623,0.0026751085972773797,-0.007795528191018119,0.02422681337899651,-0.023533176330695325,1.551568704203473e-5,-1.137843798338918e-4,-0.001136509988781691
het_white_female,-0.19867204099134525,-0.0017913975070877012,0.006126578421450787,-0.023533176330691734,0.0276648655628847,1.2201362775411505e-4,7.645446559307355e-5,8.734236540801274e-4
het_white_female,-0.8667282421187843,-8.277028947715494e-6,-3.655900315086416e-5,1.5515687060620717e-5,1.2201362771906577e-4,4.3120187932701846e-4,-3.6564144058622278e-6,-0.0012226603733795675
het_white_female,0.006236206978166673,-2.0048691431104646e-6,3.652814955517536e-5,-1.137843798340683e-4,7.645446559341966e-5,-3.656414406165646e-6,6.285515276049437e-5,-1.0329983856055173e-4
het_white_female,2.4457454208934504,2.7655457355020227e-4,1.7866150921726963e-4,-0.001136509988894109,8.734236542505681e-4,-0.0012226603731482282,-1.0329983856445982e-4,0.02432483249005899
idu_black_male,1164.2794962670182,-0.051772309217609946,0.13799628088521518,-0.08807010095162,-0.1257684806672394,-0.5779101118161287,0.0019558661614421397,1.2448941655896824
idu_black_male,-0.05177230921123259,1.2455561805365254e-4,-2.899400981729937e-4,8.313292941349637e-4,-6.735721295740364e-4,2.3190063614502568e-5,8.878962578080468e-6,3.3473054142581866e-4
idu_black_male,0.1379962809661697,-2.899400981763892e-4,9.757307313214088e-4,-0.0037360000411824947,0.0037001931024042162,-6.325520048684581e-5,-1.711025808291302e-5,-4.083432933704733e-4
idu_black_male,-0.08807010101009907,8.313292941371536e-4,-0.0037360000411803254,0.01956458177848101,-0.02407544753538061,2.9599100262716212e-5,2.5989760879844636e-5,9.743953721656238e-4
idu_black_male,-0.12576848066699325,-6.735721295732727e-4,0.0037001931024072403,-0.024075447535382835,0.03466076204201947,7.328396481646104e-5,8.838933319008086e-6,-6.464082294610615e-4
idu_black_male,-0.5779101119401492,2.3190063622399036e-5,-6.325520045909617e-5,2.959910024711215e-5,7.32839648201733e-5,2.869106133166817e-4,-1.4102611537715906e-6,-6.264697937353088e-4
idu_black_male,0.0019558661612409387,8.878962578082563e-6,-1.7110258082915855e-5,2.5989760879846987e-5,8.838933319021681e-6,-1.410261153689605e-6,3.54525312980736e-5,-1.307267605552336e-4
idu_black_male,1.244894165231036,3.347305414321188e-4,-4.083432934860236e-4,9.743953722547485e-4,-6.464082294425921e-4,-6.264697934318074e-4,-1.307267605549699e-4,0.01438321500060312
idu_black_female,4381.4491435669,-0.08519252153287207,0.13746691824812635,0.8996794842729477,-1.7707535892951145,-2.176403476775077,-0.049297455141359865,4.406676833540674
idu_black_female,-0.08519252149621662,0.0011606374379746548,-0.0023582896592984643,0.006434722673724023,-0.005314051759621362,1.9980316175418775e-5,-3.3660487455966116e-6,0.002143913322194482
idu_black_female,0.1374669181825984,-0.002358289659299389,0.0060528518540266365,-0.02082523602172525,0.020082128873971775,-2.5075029821153657e-5,1.5882433378380208e-5,-0.0036680465395391897
idu_black_female,0.8996794846248186,0.0064347226737189855,-0.020825236021709704,0.09674428728846537,-0.11520694881173973,-5.613902434631733e-4,-2.30456512764476e-5,0.011151132569988214
idu_black_female,-1.7707535893202127,-0.005314051759613473,0.020082128873954733,-0.11520694881166887,0.15816667691541467,9.727207792265734e-4,4.9148833201025994e-5,-0.012608865076858846
idu_black_female,-2.1764034771290817,1.9980316184196743e-5,-2.5075029837784254e-5,-5.613902434013757e-4,9.727207793321399e-4,0.0010815341955871661,2.3422341079782365e-5,-0.002232418982876185
idu_black_female,-0.04929745514279919,-3.366048745464627e-6,1.588243337811246e-5,-2.30456512757765e-5,4.914883320075581e-5,2.3422341080115683e-5,1.4084557940637058e-4,-6.500997776845294e-4
idu_black_female,4.406676832574658,0.0021439133221827725,-0.0036680465395410432,0.011151132569669358,-0.01260886507684304,-0.0022324189820147637,-6.500997776829604e-4,0.05381655655946439
idu_hisp_male,2958.894472729167,0.14886373088750746,-0.2997895152592289,1.6354972623339312,-2.3308600869902434,-1.4738681698601792,-0.002959615460560148,3.7784509921899794
idu_hisp_male,0.1488637308954763,9.538738205090169e-4,-0.0015604752021494152,0.0039015973686882277,-0.003549241812398338,-9.102727466424964e-5,1.0117700823552494e-5,8.721407217903894e-4
idu_hisp_male,-0.29978951526776965,-0.00156047520214869,0.0029159004800276378,-0.008743173131685837,0.00932046540354489,1.7580549646303378e-4,-6.593533070739385e-7,-6.337090180758684e-4
idu_hisp_male,1.6354972623451114,0.0039015973686827195,-0.008743173131680212,0.03702759181599228,-0.05360268883364836,-8.766129350458484e-4,-1.5826221995578706e-4,0.0018761766784978822
idu_hisp_male,-2.3308600870537357,-0.0035492418123900726,0.009320465403535105,-0.05360268883364331,0.10272561879418064,0.0012133363619365174,4.0255315311908473e-4,-0.0037343107548502325
idu_hisp_male,-1.4738681705688381,-9.102727466955938e-5,1.7580549647905106e-4,-8.766129351855548e-4,0.0012133363620833466,7.344654899912426e-4,5.786564141019028e-7,-0.0018966251096874346
idu_hisp_male,-0.0029596154584161753,1.0117700823639154e-5,-6.593533072794956e-7,-1.5826221995489525e-4,4.025531531180054e-4,5.786564146989552e-7,9.50550650779748e-5,-3.8453880069384036e-4
idu_hisp_male,3.778450994186355,8.72140721811374e-4,-6.337090181319344e-4,0.0018761766789260146,-0.0037343107553200377,-0.0018966251098621353,-3.845388006919124e-4,0.03755075844931478
idu_hisp_female,22945.59921945256,0.08181091525698249,-0.031208100542563344,4.778320216184425,-1.9418847446146157,-11.416837543262275,0.450421624960661,24.653531352088386
idu_hisp_female,0.08181091533613549,0.004518933484996756,-0.00795357475789912,0.019031606230182078,-0.01309789478007806,-1.1977713333811307e-4,3.1213748192331523e-6,-0.0019009890586984012
idu_hisp_female,-0.03120810076778957,-0.007953574757899453,0.01615553040948708,-0.04651004974100582,0.037572310519776664,1.490518432012177e-4,1.0374201778475618e-4,0.0029467106920435197
idu_hisp_female,4.77832021691863,0.019031606230167447,-0.046510049740964926,0.19348222368215306,-0.2114954252442656,-0.0026844927165733086,-2.4228043793045548e-4,-0.00605585357217831
idu_hisp_female,-1.941884743746662,-0.013097894780054646,0.03757231051972079,-0.2114954252440487,0.2939154278899835,0.0011719406746375925,1.818651913489525e-4,0.006107851338017376
idu_hisp_female,-11.416837545153243,-1.1977713327458062e-4,1.4905184304544428e-4,-0.0026844927163075824,0.0011719406751485647,0.005681997539790441,-2.26853427333914e-4,-0.012226140732329655
idu_hisp_female,0.45042162498242694,3.121374817910878e-6,1.0374201778790038e-4,-2.4228043793795965e-4,1.8186519134288286e-4,-2.2685342732677906e-4,3.4398770149355283e-4,-0.0013844766867360115
idu_hisp_female,24.653531363315594,-0.001900989058678186,0.0029467106920768407,-0.006055853571126475,0.006107851335824813,-0.012226140736157388,-0.0013844766866549741,0.22366163939010958
idu_white_male,953.7693029287938,0.0022188804848049712,0.03911293106737424,0.047620494675385754,-0.10899796685005052,-0.47423742818945586,-0.008111543969834184,1.2221759246081145
idu_white_male,0.002218880482925026,1.8994751813689782e-4,-3.6884300427365325e-4,9.492433745533692e-4,-7.96012853166884e-4,-4.39105000972124e-6,5.724498742855192e-6,3.1212125332797264e-4
idu_white_male,0.039112931073691,-3.688430042735877e-4,8.995984602227733e-4,-0.00291931361435456,0.002959575907931843,-1.3498553596915707e-5,-6.198431038170662e-6,-1.262702921531968e-4
idu_white_male,0.04762049467676163,9.492433745534604e-4,-0.0029193136143548376,0.013215703603218033,-0.017480350871767317,-3.792166668859005e-5,-1.0907015349913783e-5,-4.4583256601596984e-4
idu_white_male,-0.10899796682460694,-7.960128531670905e-4,0.0029595759079332753,-0.017480350871766786,0.028913726546579685,6.539976084599085e-5,2.984270912503347e-5,0.0011923022923620618
idu_white_male,-0.4742374279216752,-4.3910500110826766e-6,-1.3498553585740083e-5,-3.792166668728903e-5,6.53997608384052e-5,2.358632179968196e-4,3.639399134711079e-6,-6.140607809917369e-4
idu_white_male,-0.00811154397043326,5.72449874284367e-6,-6.198431038173758e-6,-1.090701534996764e-5,2.9842709125103472e-5,3.63939913489391e-6,3.5955122326840664e-5,-1.2170951701435549e-4
idu_white_male,1.2221759237726322,3.1212125332833374e-4,-1.2627029217936872e-4,-4.4583256603772294e-4,0.001192302292411988,-6.140607808976728e-4,-1.2170951701394169e-4,0.013909461734280062
idu_white_female,4476.168817636599,0.23057583327965936,-0.16585802060177257,0.7848118664164022,-1.2424524219873967,-2.230757025937018,0.09422590943893076,7.146879791250795
idu_white_female,0.23057583310378144,0.001984608833418633,-0.004008648733708999,0.008226764744242398,-0.005774399566224967,-1.4764842595630967e-4,9.30556264903077e-6,6.002214027410907e-4
idu_white_female,-0.16585802063722743,-0.004008648733722927,0.009654986952822535,-0.023899345385117267,0.020732584277907282,0.00014620021365267682,5.6902612311558246e-5,1.5999702373666437e-4
idu_white_female,0.7848118657342595,0.008226764744252367,-0.02389934538504946,0.07576899194399492,-0.08538367016723243,-5.153431951618433e-4,-3.6045692725593414e-4,6.686114999544471e-4
idu_white_female,-1.242452421144665,-0.005774399566238084,0.020732584277838688,-0.08538367016723016,0.12198113858565142,6.99544717683081e-4,6.869542296668146e-4,-0.005778271366473733
idu_white_female,-2.2307570261354055,-1.4764842604760278e-4,1.4620021363989923e-4,-5.153431955350682e-4,6.99544718149382e-4,0.0011122901521753597,-4.857755124761491e-5,-0.0035723357509922157
idu_white_female,0.09422590943187212,9.305562650385604e-6,5.690261231192421e-5,-3.6045692725114e-4,6.869542296612628e-4,-4.8577551242561206e-5,1.7530619423975304e-4,2.543252666033881e-4
idu_white_female,7.146879790407558,6.002214029052057e-4,1.5999702386708782e-4,6.686115005137567e-4,-0.005778271367218966,-0.003572335750336217,0.00025432526660482693,0.09006279164795199
msm_black_male,435.23297990504943,0.04272339174325791,-0.08943785562569963,0.13459655885504032,-0.05610422624039723,-0.21696924957989627,7.783986720819909e-4,0.5970468225956624
msm_black_male,0.042723391723907995,3.546542170301974e-4,-8.360820975462186e-4,0.0011419336520521492,-4.5341100721937053e-4,-2.5733236892619357e-5,2.6044944335268e-6,1.0255398001002229e-4
msm_black_male,-0.08943785556590086,-8.360820975447311e-4,0.0021657476757620227,-0.00320441255873713,0.0016164679773968754,5.475798958160147e-5,-1.1260219989638607e-6,-5.334035746020412e-5
msm_black_male,0.13459655876331408,0.0011419336520492453,-0.003204412558735666,0.00512839533754879,-0.003218523681890603,-8.072800482757991e-5,-1.8354858424497598e-6,1.2065660820294115e-7
msm_black_male,-0.05610422623166335,-4.5341100722175675e-4,0.0016164679774051133,-0.0032185236819038832,0.003346529818388196,3.3119889794318575e-5,3.6678324505913095e-6,4.355237332592476e-5
msm_black_male,-0.21696924953202268,-2.5733236898410735e-5,5.475798960234186e-5,-8.072800485909496e-5,3.31198897912184e-5,1.0821960862396617e-4,-5.223963680591364e-7,-2.9869760505464425e-4
msm_black_male,7.783986720950394e-4,2.6044944336046886e-6,-1.1260219992052502e-6,-1.8354858420627428e-6,3.667832450555754e-6,-5.223963682510476e-7,1.2634735427561736e-5,-4.1889744440621376e-5
msm_black_male,0.5970468223041124,1.0255398000668841e-4,-5.3340357470980145e-5,1.2065662538459114e-7,4.355237336272625e-5,-2.9869760496887356e-4,-4.188974444177202e-5,0.004107645196243384
msm_hisp_male,730.0600744712112,0.017831733024182853,-0.011581073365597092,0.05720999010359511,-0.03486059468394389,-0.36325094538790387,-0.005029118850591014,0.9570960320629167
msm_hisp_male,0.017831733034375893,4.443394468635197e-4,-9.32734211201228e-4,0.0016479130756592124,-9.261009058313959e-4,-1.5140532708983195e-5,9.957266084089776e-7,2.6486808960454245e-4
msm_hisp_male,-0.011581073368543339,-9.327342112003874e-4,0.0022313785021823526,-0.004534330439778978,0.0031134111435368915,1.842635775227812e-5,7.833456417756416e-6,-2.7968455991746893e-4
msm_hisp_male,0.05720999008658562,0.0016479130756565838,-0.004534330439778317,0.010992871427311644,-0.009509040374477574,-5.007659116388639e-5,-3.102691464823836e-5,2.958768779547182e-4
msm_hisp_male,-0.0348605947061079,-9.261009058290718e-4,0.0031134111435358815,-0.009509040374480278,0.010667391632054796,2.8940625125741133e-5,2.8276399298410368e-5,2.0021779699019165e-6
msm_hisp_male,-0.36325094535635927,-1.5140532697745392e-5,1.842635773765536e-5,-5.007659114576757e-5,2.894062509672584e-5,1.8083188058876456e-4,2.25500720221872e-6,-4.8009733946894294e-4
msm_hisp_male,-0.005029118851584622,9.957266083516904e-7,7.833456417828714e-6,-3.1026914648396e-5,2.8276399298639246e-5,2.2550072026050535e-6,2.7460030401631002e-5,-1.0271810211193718e-4
msm_hisp_male,0.9570960317803846,2.6486808958207806e-4,-2.796845598941311e-4,2.958768779176627e-4,2.0021780471481636e-6,-4.80097339365102e-4,-1.0271810211148362e-4,0.00729876150161559
msm_white_male,189.85185565147196,0.00244789778589936,5.753310737365041e-4,0.03546397683624299,-0.060391868548493655,-0.09444431304441513,1.3418804842646058e-4,0.26008116147002314
msm_white_male,0.002447897784887282,6.498008524074859e-5,-1.2343437825426963e-4,2.9815591529249835e-4,-2.1976961971767806e-4,-2.2365327005804235e-6,1.0811385705366903e-6,6.332436911696841e-5
msm_white_male,5.753310767523821e-4,-1.2343437825427804e-4,2.710784421720258e-4,-7.738601497644441e-4,6.553750282753292e-4,1.5530534553234804e-6,-7.076429820039183e-7,-4.84150463260592e-5
msm_white_male,0.03546397682261842,2.9815591529242224e-4,-7.738601497645159e-4,0.0028964690373587906,-0.003068743303890015,-2.1890253283725362e-5,2.568103566025123e-7,7.26569245304453e-5
msm_white_male,-0.060391868555444796,-2.1976961971778078e-4,6.553750282755227e-4,-0.0030687433038934313,0.0038420180532271393,3.307257323880014e-5,2.1393884201046213e-7,-6.897833464285409e-5
msm_white_male,-0.09444431302885582,-2.2365327002896e-6,1.5530534555825978e-6,-2.1890253285352804e-5,3.307257322957056e-5,4.6999456773022484e-5,-1.4832402645775777e-7,-1.305102551388545e-4
msm_white_male,1.3418804862985466e-4,1.0811385705361643e-6,-7.076429820048103e-7,2.5681035666458597e-7,2.1393884201355902e-7,-1.483240266439461e-7,7.362670486273034e-6,-2.3083909409578735e-5
msm_white_male,0.26008116142853444,6.332436911689657e-5,-4.8415046328035426e-5,7.265692453780896e-5,-6.897833462285242e-5,-1.3051025513765216e-4,-2.3083909410029868e-5,0.002509391593304883

175c6544104608c5e9499952dc58d989e4724f62
