group,covariate,intercept,year,age,age1,age2,sqrtcd4n,sqrtcd41,sqrtcd42,h1yy_cat_1,h1yy_cat_2
idu_black_female,h1yy_cat_2,6.42782288650995,-0.0018444155482015,-0.0595823620354789,0.0862732854786738,-0.398002127466451,-0.0018264951209449,-0.0151453014212051,0.102600056693532,0.0361850782244827,1.02979428904753
idu_hisp_male,intercept,12636.2914371229,-6.27309897452555,-0.359013679655945,0.759156243253211,-2.00030258236245,-1.04557739100491,2.69437117392332,-10.8496089529959,5.82411440844011,17.430602873666
idu_hisp_male,year,-6.27309897467104,0.0031149562219378,0.0001423331281712,-0.0003175124530571,0.0007446287442689,0.0005106590344676,-0.0013185904582063,0.0053155683773964,-0.0029319114298523,-0.008668086296581
idu_hisp_male,age,-0.359013679655629,0.0001423331281537,0.0018700983754781,-0.0032672909107726,0.0140049750980695,-0.0002928962634457,0.0003935379946226,-0.002003790648881,0.0017974575793804,-0.0005909732114012
idu_hisp_male,age1,0.759156243237614,-0.0003175124530147,-0.0032672909107729,0.0069124482058041,-0.0328017028398587,0.0003957311633018,-0.0002251217924814,0.0014565720511952,-0.0020863063794878,0.0019818016127409
idu_hisp_male,age2,-2.0003025824603,0.0007446287441771,0.0140049750980714,-0.0328017028398638,0.16846702223799,-0.0018986075877565,0.0013851913215878,-0.0082080524914568,0.0085505249992651,-0.0066080864470618
idu_hisp_male,sqrtcd4n,-1.04557739101183,0.0005106590344663,-0.0002928962634473,0.0003957311633033,-0.0018986075877654,0.0040481069918451,-0.009228611783383,0.0407285183753702,-0.0016313710589587,5.22963931130997e-05
idu_hisp_male,sqrtcd41,2.69437117386767,-0.001318590458172,0.0003935379946277,-0.0002251217924893,0.0013851913216227,-0.0092286117833817,0.0252349721326598,-0.120976288075575,0.0006725066566518,0.0029828576501834
idu_hisp_male,sqrtcd42,-10.8496089529418,0.0053155683773499,-0.0020037906489003,0.0014565720512169,-0.0082080524915609,0.0407285183753664,-0.120976288075576,0.613906527026301,-0.006117920012795,-0.031503927837593
idu_hisp_male,h1yy_cat_1,5.82411440896403,-0.0029319114300603,0.0017974575793776,-0.0020863063794576,0.0085505249992331,-0.0016313710589577,0.0006725066566748,-0.0061179200127982,0.0933100500997408,0.0289411738579756
idu_hisp_male,h1yy_cat_2,17.4306028740549,-0.0086680862965818,-0.0005909732114327,0.0019818016128335,-0.0066080864471918,5.22963931244785e-05,0.0029828576502525,-0.031503927837582,0.0289411738573315,0.29187711246749
idu_white_male,intercept,3798.13990088369,-1.8858857871941,-0.0990381321226552,0.308089147854102,-1.30128622489659,-0.181902647666526,0.40111255719892,-1.69392217928368,0.832375773422766,4.28945188001182
idu_white_male,year,-1.88588578754435,0.0009366190571488,3.92751713273514e-05,-0.0001353360095388,0.0005682064542292,8.50142870503408e-05,-0.0001886121024121,0.0007946941054343,-0.000427768996273,-0.0021296113645822
idu_white_male,age,-0.0990381321483159,3.92751713349489e-05,0.000491814642342,-0.0009393863506804,0.00431568980734,6.56183128375043e-05,-0.0001483286880112,0.0007019490675643,0.0006811637916573,-0.0001921798618919
idu_white_male,age1,0.308089147904637,-0.0001353360095405,-0.0009393863506798,0.0022971039091782,-0.0119490731514801,-0.0001541415892649,0.000383791283735,-0.001945650885152,-0.0012013097964533,0.0006233516611031
idu_white_male,age2,-1.30128622513379,0.0005682064542422,0.0043156898073366,-0.0119490731514793,0.0672713602928778,0.0005783499443805,-0.0014230747164937,0.0074374129111908,0.0048199311972637,-0.0036895159884119
idu_white_male,sqrtcd4n,-0.181902647669308,8.50142870457961e-05,6.5618312836833e-05,-0.0001541415892637,0.0005783499443741,0.0010498671344979,-0.0023203419345295,0.0106756159500096,-0.0002141795703771,-0.0003116328771443
idu_white_male,sqrtcd41,0.401112557203125,-0.0001886121023983,-0.0001483286880096,0.000383791283732,-0.0014230747164778,-0.0023203419345293,0.0062076568917232,-0.0312910136730378,0.000116021714274,0.0003686919721019
idu_white_male,sqrtcd42,-1.69392217948964,0.0007946941054571,0.000701949067558,-0.0019456508851478,0.0074374129111597,0.0106756159500121,-0.0312910136730473,0.168136554241799,-0.0025323710134996,-0.0018432077832867
idu_white_male,h1yy_cat_1,0.832375773548071,-0.0004277689962044,0.0006811637916642,-0.0012013097964625,0.0048199311973101,-0.0002141795703789,0.00011602171428,-0.0025323710134584,0.0274448517836734,0.0068770707263514
idu_white_male,h1yy_cat_2,4.28945188049095,-0.0021296113643758,-0.0001921798618648,0.0006233516610677,-0.0036895159882366,-0.0003116328771522,0.0003686919721267,-0.0018432077831697,0.0068770707263741,0.0645202560449965
msm_black_male,intercept,5895.19110745871,-2.93162230526412,0.0830531234013271,-0.0593252392060896,0.24980981383087,-0.427781739524097,1.29121035498766,-6.26563727080892,2.93405442467251,8.64876968882329
msm_black_male,year,-2.93162230606619,0.0014583238873002,-6.95535117392695e-05,0.0001028335328208,-0.0002867978409812,0.0002051386507528,-0.0006306138095358,0.0030745239250712,-0.0014783278469838,-0.004339361107648
msm_black_male,age,0.0830531234173605,-6.95535117534705e-05,0.0018590983565572,-0.0050850877902574,0.0114335390479204,0.0002173781509555,-0.000226254048921,0.0005029179144965,0.0007157912500895,0.0020632251716637
msm_black_male,age1,-0.0593252393206557,0.0001028335329276,-0.0050850877902588,0.0155551092644316,-0.0362103594816534,-0.0005149388483318,0.0007926432188965,-0.002720750508056,0.0010917095955209,-0.002041014628926
msm_black_male,age2,0.24980981393159,-0.0002867978411439,0.0114335390479253,-0.0362103594816648,0.0853843561221583,0.001093931980508,-0.0017747523158283,0.0061163345076874,-0.0037661814619244,0.0034286424499708
msm_black_male,sqrtcd4n,-0.427781739530332,0.0002051386507526,0.000217378150957,-0.0005149388483372,0.00109393198052,0.0013040370072994,-0.0030474800129743,0.014197746178542,-0.0006159029297064,-0.0011730510864741
msm_black_male,sqrtcd41,1.29121035498438,-0.0006306138095251,-0.0002262540489254,0.0007926432189118,-0.001774752315862,-0.0030474800129743,0.0086525004706115,-0.0443454356511168,0.0012587934565678,0.0026981550345477
msm_black_male,sqrtcd42,-6.26563727088874,0.0030745239250704,0.000502917914518,-0.0027207505081337,0.0061163345078605,0.0141977461785424,-0.0443454356511179,0.245278528211526,-0.0084464602728306,-0.0196224666844526
msm_black_male,h1yy_cat_1,2.93405442404155,-0.0014783278462914,0.0007157912500766,0.0010917095955657,-0.0037661814619518,-0.0006159029297016,0.0012587934565635,-0.0084464602727659,0.0403201091161536,0.0252895339562763
msm_black_male,h1yy_cat_2,8.64876968760838,-0.004339361105896,0.0020632251716279,-0.0020410146287754,0.0034286424498565,-0.0011730510864603,0.0026981550345366,-0.0196224666842615,0.025289533956602,0.131421791543466
msm_hisp_male,intercept,13640.0289792061,-6.78422158227913,-0.210358561203501,2.54518051564075,-11.0959302874953,0.337155570613811,-0.850487829716025,2.39054399051491,11.3827446841117,18.784468668283
msm_hisp_male,year,-6.78422158185585,0.0033753357552222,4.51018048589124e-05,-0.0011502438175683,0.0051563737844943,-0.000176985510651,0.0004374410623069,-0.0012334432705256,-0.0057404102206733,-0.0094755631755227
msm_hisp_male,age,-0.210358561268589,4.51018049006783e-05,0.0038004012114272,-0.0080995827212646,0.0263121767209555,-0.0003076350971709,0.0010083300852924,-0.0052547746295913,0.0032923871837107,0.0042396945292063
msm_hisp_male,age1,2.54518051581163,-0.0011502438177007,-0.0080995827212596,0.0204557792290476,-0.0707990045494921,0.0015198747287875,-0.00457437918093,0.0218486478157199,-0.0010356458172892,0.006587381801732
msm_hisp_male,age2,-11.0959302875936,0.005156373784726,0.0263121767209125,-0.0707990045494037,0.250954036584052,-0.0060587605147188,0.0182224532112414,-0.0849504795869542,-0.0040691334009248,-0.0406212016559521
msm_hisp_male,sqrtcd4n,0.337155570596611,-0.0001769855106404,-0.0003076350971695,0.0015198747287848,-0.0060587605147044,0.0029892405178399,-0.006990375616486,0.0306078085127597,0.001869788022456,0.0036376691734283
msm_hisp_male,sqrtcd41,-0.850487829704034,0.0004374410622935,0.0010083300852907,-0.0045743791809285,0.0182224532112236,-0.0069903756164857,0.0208792966704595,-0.102333179796583,-0.0077045252512442,-0.0062023868227916
msm_hisp_male,sqrtcd42,2.39054399057715,-0.0012334432705154,-0.0052547746295835,0.0218486478157212,-0.0849504795869006,0.0306078085127583,-0.102333179796583,0.543572760651872,0.0286226690178794,0.0135039898195311
msm_hisp_male,h1yy_cat_1,11.3827446844614,-0.0057404102210265,0.0032923871837449,-0.0010356458173535,-0.0040691334009304,0.0018697880224578,-0.0077045252512354,0.0286226690177832,0.0802204411052892,0.0592952085610255
msm_hisp_male,h1yy_cat_2,18.7844686725489,-0.0094755631782084,0.0042396945292058,0.0065873818019512,-0.0406212016575445,0.0036376691734089,-0.0062023868226935,0.0135039898188713,0.0592952085623502,0.576087879487381
msm_white_male,intercept,2833.36974676942,-1.4074709099736,-0.049940045149791,0.191502485736404,-0.803152916562464,-0.147688948078197,0.278429225158798,-1.01102668837554,1.70062720994197,3.84847845775171
msm_white_male,year,-1.40747090957068,0.0006993215321109,1.68257436935883e-05,-8.12782202416049e-05,0.0003383104718303,7.08016038106014e-05,-0.0001335364579038,0.0004820138272882,-0.000855594091725,-0.0019324664016525
msm_white_male,age,-0.0499400451416622,1.68257436945573e-05,0.0004291400284597,-0.0008031286220148,0.0036507713026573,1.40165232396527e-05,1.57408138949773e-06,-3.93865877248656e-05,0.0004392701633522,0.0008272845424728
msm_white_male,age1,0.191502485684663,-8.12782202439901e-05,-0.0008031286220148,0.0018424016239776,-0.0092861690665874,-1.41644576661877e-05,3.1414838027768e-05,-0.0001746571472867,-0.0004265193202705,-0.0008308012592424
msm_white_male,age2,-0.80315291643137,0.0003383104719076,0.0036507713026565,-0.0092861690665922,0.0498121846917563,1.41479696283298e-06,-0.0001015577349169,0.0007567245712791,0.0013846663553698,0.0025081103940367
msm_white_male,sqrtcd4n,-0.147688948073841,7.08016038122875e-05,1.40165232398577e-05,-1.41644576667467e-05,1.41479696457811e-06,0.0005713405912983,-0.0013940490992409,0.0064690125152483,-5.87010259643644e-05,0.000175987690719
msm_white_male,sqrtcd41,0.27842922515208,-0.0001335364579112,1.57408138887582e-06,3.14148380296418e-05,-0.000101557734923,-0.0013940490992409,0.0042660896273665,-0.0218759590851986,-0.0005527134776018,-0.000842570029191
msm_white_male,sqrtcd42,-1.01102668830601,0.0004820138273018,-3.93865877231627e-05,-0.000174657147291,0.0007567245712853,0.0064690125152479,-0.0218759590851978,0.119948511096879,0.0031043450220226,0.0017354056982186
msm_white_male,h1yy_cat_1,1.70062720994993,-0.0008555940919066,0.0004392701633473,-0.0004265193202446,0.0013846663552978,-5.87010259659187e-05,-0.0005527134776004,0.0031043450220005,0.0166288866188753,0.0083822506859397
msm_white_male,h1yy_cat_2,3.84847845765362,-0.0019324664021674,0.0008272845424669,-0.000830801259185,0.0025081103939275,0.0001759876907144,-0.0008425700291862,0.001735405698143,0.0083822506858887,0.0729039412998545
idu_hisp_female,intercept,15607.508923207,-7.76828712768648,0.296635294613176,-0.561668577356291,4.60830550357569,0.824679277476517,-1.64106797888524,5.75243978930571,2.54478760846837,21.1889841239556
