group,param,h1yy,pred
idu_black_male,mu1,2027,11.42736736596953
idu_black_male,mu1,2028,10.050099368198516
idu_black_male,mu1,2029,8.672831370427048
idu_black_male,mu1,2030,7.295563372656034
idu_black_male,mu1,2031,5.9182953748850196
idu_black_male,mu1,2032,4.5410273771140055
idu_black_male,mu1,2033,3.1637593793429915
idu_black_male,mu1,2034,1.7864913815715227
idu_black_male,mu1,2035,0.4092233838005086
idu_black_male,mu2,2009,55.3613246237627
idu_black_male,mu2,2010,54.934092533759554
idu_black_male,mu2,2011,54.50686044375641
idu_black_male,mu2,2012,54.07962835375338
idu_black_male,mu2,2013,53.652396263750234
idu_black_male,mu2,2014,53.22516417374709
idu_black_male,mu2,2015,52.797932083743945
idu_black_male,mu2,2016,52.3706999937408
idu_black_male,mu2,2017,51.943467903737655
idu_black_male,mu2,2018,51.51623581373451
idu_black_male,mu2,2019,51.089003723731366
idu_black_male,mu2,2020,50.66177163372822
idu_black_male,mu2,2021,50.23453954372508
idu_black_male,mu2,2022,49.807307453722046
idu_black_male,mu2,2023,49.3800753637189
idu_black_male,mu2,2024,48.95284327371576
idu_black_male,mu2,2025,48.52561118371261
idu_black_male,mu2,2026,48.09837909370947
idu_black_male,mu2,2027,47.671147003706324
idu_black_male,mu2,2028,47.24391491370318
idu_black_male,mu2,2029,46.816682823700035
idu_black_male,mu2,2030,46.38945073369689
idu_black_male,mu2,2031,45.962218643693745
idu_black_male,mu2,2032,45.5349865536906
idu_black_male,mu2,2033,45.10775446368757
idu_black_male,mu2,2034,44.680522373684425
idu_black_male,mu2,2035,44.25329028368128
idu_black_male,sigma1,2009,7.144745498682141
idu_black_male,sigma1,2010,6.762807516134444
idu_black_male,sigma1,2011,6.380869533586747
idu_black_male,sigma1,2012,5.99893155103905
idu_black_male,sigma1,2013,5.616993568491353
idu_black_male,sigma1,2014,5.235055585943655
idu_black_male,sigma1,2015,4.8531176033958445
idu_black_male,sigma1,2016,4.471179620848147
idu_black_male,sigma1,2017,4.08924163830045
idu_black_male,sigma1,2018,3.707303655752753
idu_black_male,sigma1,2019,3.325365673205056
idu_black_male,sigma1,2020,2.9434276906573587
idu_black_male,sigma1,2021,2.561489708109548
idu_black_male,sigma1,2022,2.1795517255618506
idu_black_male,sigma1,2023,1.7976137430141534
idu_black_male,sigma1,2024,1.4156757604664563
idu_black_male,sigma1,2025,1.033737777918759
idu_black_male,sigma1,2026,0.6517997953710619
idu_black_male,sigma1,2027,0.26986181282325106
idu_black_male,sigma1,2028,-0.11207616972444612
idu_black_male,sigma1,2029,-0.4940141522721433
idu_black_male,sigma1,2030,-0.8759521348198405
idu_black_male,sigma1,2031,-1.2578901173675376
idu_black_male,sigma1,2032,-1.6398280999152348
idu_black_male,sigma1,2033,-2.0217660824630457
idu_black_male,sigma1,2034,-2.403704065010743
idu_black_male,sigma1,2035,-2.78564204755844
idu_black_male,sigma2,2009,4.827001687429856
idu_black_male,sigma2,2010,5.366271185084543
idu_black_male,sigma2,2011,5.905540682739229
idu_black_male,sigma2,2012,6.444810180393915
idu_black_male,sigma2,2013,6.984079678048602
idu_black_male,sigma2,2014,7.523349175703288
idu_black_male,sigma2,2015,8.062618673357974
idu_black_male,sigma2,2016,8.60188817101266
idu_black_male,sigma2,2017,9.141157668667347
idu_black_male,sigma2,2018,9.680427166322033
idu_black_male,sigma2,2019,10.21969666397672
idu_black_male,sigma2,2020,10.758966161631406
idu_black_male,sigma2,2021,11.298235659286092
idu_black_male,sigma2,2022,11.837505156940779
idu_black_male,sigma2,2023,12.376774654595465
idu_black_male,sigma2,2024,12.916044152250379
idu_black_male,sigma2,2025,13.455313649905065
idu_black_male,sigma2,2026,13.994583147559752
idu_black_male,sigma2,2027,14.533852645214438
idu_black_male,sigma2,2028,15.073122142869124
idu_black_male,sigma2,2029,15.61239164052381
idu_black_male,sigma2,2030,16.151661138178497
idu_black_male,sigma2,2031,16.690930635833183
idu_black_male,sigma2,2032,17.23020013348787
idu_black_male,sigma2,2033,17.769469631142556
idu_black_male,sigma2,2034,18.308739128797242
idu_black_male,sigma2,2035,18.84800862645193
idu_hisp_male,lambda1,2009,0.07963588206510508
idu_hisp_male,lambda1,2010,0.11601703026431665
idu_hisp_male,lambda1,2011,0.1523981784635282
idu_hisp_male,lambda1,2012,0.188779326662754
idu_hisp_male,lambda1,2013,0.22516047486196555
idu_hisp_male,lambda1,2014,0.2615416230611771
idu_hisp_male,lambda1,2015,0.2979227712603887
idu_hisp_male,lambda1,2016,0.33430391945961446
idu_hisp_male,lambda1,2017,0.37068506765882603
idu_hisp_male,lambda1,2018,0.4070662158580376
idu_hisp_male,lambda1,2019,0.44344736405724916
idu_hisp_male,lambda1,2020,0.47982851225647494
idu_hisp_male,lambda1,2021,0.5162096604556865
idu_hisp_male,lambda1,2022,0.5525908086548981
idu_hisp_male,lambda1,2023,0.5889719568541096
idu_hisp_male,lambda1,2024,0.6253531050533354
idu_hisp_male,lambda1,2025,0.661734253252547
idu_hisp_male,lambda1,2026,0.6981154014517585
idu_hisp_male,lambda1,2027,0.7344965496509701
idu_hisp_male,lambda1,2028,0.7708776978501959
idu_hisp_male,lambda1,2029,0.8072588460494075
idu_hisp_male,lambda1,2030,0.843639994248619
idu_hisp_male,lambda1,2031,0.8800211424478448
idu_hisp_male,lambda1,2032,0.9164022906470564
idu_hisp_male,lambda1,2033,0.9527834388462679
idu_hisp_male,lambda1,2034,0.9891645870454795
idu_hisp_male,lambda1,2035,1.0255457352447053
idu_hisp_male,lambda2,2009,0.9203641179348949
idu_hisp_male,lambda2,2010,0.8839829697356834
idu_hisp_male,lambda2,2011,0.8476018215364718
idu_hisp_male,lambda2,2012,0.811220673337246
idu_hisp_male,lambda2,2013,0.7748395251380344
idu_hisp_male,lambda2,2014,0.7384583769388229
idu_hisp_male,lambda2,2015,0.7020772287396113
idu_hisp_male,lambda2,2016,0.6656960805403855
idu_hisp_male,lambda2,2017,0.629314932341174
idu_hisp_male,lambda2,2018,0.5929337841419624
idu_hisp_male,lambda2,2019,0.5565526359427508
idu_hisp_male,lambda2,2020,0.5201714877435251
idu_hisp_male,lambda2,2021,0.4837903395443135
idu_hisp_male,lambda2,2022,0.44740919134510193
idu_hisp_male,lambda2,2023,0.41102804314589036
idu_hisp_male,lambda2,2024,0.3746468949466646
idu_hisp_male,lambda2,2025,0.338265746747453
idu_hisp_male,lambda2,2026,0.30188459854824146
idu_hisp_male,lambda2,2027,0.2655034503490299
idu_hisp_male,lambda2,2028,0.2291223021498041
idu_hisp_male,lambda2,2029,0.19274115395059255
idu_hisp_male,lambda2,2030,0.15636000575138098
idu_hisp_male,lambda2,2031,0.1199788575521552
idu_hisp_male,lambda2,2032,0.08359770935294364
idu_hisp_male,lambda2,2033,0.04721656115373207
idu_hisp_male,lambda2,2034,0.010835412954520507
idu_hisp_male,lambda2,2035,-0.02554573524470527
idu_hisp_male,mu1,2009,29.276225308670377
idu_hisp_male,mu1,2010,29.168157966135
idu_hisp_male,mu1,2011,29.06009062359965
idu_hisp_male,mu1,2012,28.95202328106427
idu_hisp_male,mu1,2013,28.84395593852892
idu_hisp_male,mu1,2014,28.735888595993544
idu_hisp_male,mu1,2015,28.627821253458194
idu_hisp_male,mu1,2016,28.519753910922816
idu_hisp_male,mu1,2017,28.411686568387466
idu_hisp_male,mu1,2018,28.30361922585209
idu_hisp_male,mu1,2019,28.19555188331674
idu_hisp_male,mu1,2020,28.08748454078136
idu_hisp_male,mu1,2021,27.97941719824601
idu_hisp_male,mu1,2022,27.871349855710633
idu_hisp_male,mu1,2023,27.763282513175284
idu_hisp_male,mu1,2024,27.655215170639906
idu_hisp_male,mu1,2025,27.547147828104556
idu_hisp_male,mu1,2026,27.43908048556918
idu_hisp_male,mu1,2027,27.33101314303383
idu_hisp_male,mu1,2028,27.22294580049845
idu_hisp_male,mu1,2029,27.1148784579631
idu_hisp_male,mu1,2030,27.006811115427723
idu_hisp_male,mu1,2031,26.898743772892374
idu_hisp_male,mu1,2032,26.790676430356996
idu_hisp_male,mu1,2033,26.682609087821646
idu_hisp_male,mu1,2034,26.574541745286268
idu_hisp_male,mu1,2035,26.46647440275092
idu_hisp_male,mu2,2009,48.85492154801875
idu_hisp_male,mu2,2010,48.474516294610794
idu_hisp_male,mu2,2011,48.09411104120295
idu_hisp_male,mu2,2012,47.71370578779499
idu_hisp_male,mu2,2013,47.33330053438715
idu_hisp_male,mu2,2014,46.95289528097919
idu_hisp_male,mu2,2015,46.57249002757135
idu_hisp_male,mu2,2016,46.19208477416339
idu_hisp_male,mu2,2017,45.81167952075543
idu_hisp_male,mu2,2018,45.43127426734759
idu_hisp_male,mu2,2019,45.05086901393963
idu_hisp_male,mu2,2020,44.67046376053179
idu_hisp_male,mu2,2021,44.29005850712383
idu_hisp_male,mu2,2022,43.90965325371599
idu_hisp_male,mu2,2023,43.52924800030803
idu_hisp_male,mu2,2024,43.148842746900186
idu_hisp_male,mu2,2025,42.76843749349223
idu_hisp_male,mu2,2026,42.388032240084385
idu_hisp_male,mu2,2027,42.00762698667643
idu_hisp_male,mu2,2028,41.627221733268584
idu_hisp_male,mu2,2029,41.24681647986063
idu_hisp_male,mu2,2030,40.86641122645278
idu_hisp_male,mu2,2031,40.486005973044826
idu_hisp_male,mu2,2032,40.10560071963687
idu_hisp_male,mu2,2033,39.725195466229025
idu_hisp_male,mu2,2034,39.34479021282107
idu_hisp_male,mu2,2035,38.96438495941322
idu_hisp_male,sigma1,2009,3.4737070330055246
idu_hisp_male,sigma1,2010,3.5426128055576385
idu_hisp_male,sigma1,2011,3.6115185781097807
idu_hisp_male,sigma1,2012,3.6804243506618946
idu_hisp_male,sigma1,2013,3.749330123214037
idu_hisp_male,sigma1,2014,3.8182358957661506
idu_hisp_male,sigma1,2015,3.887141668318293
idu_hisp_male,sigma1,2016,3.9560474408704067
idu_hisp_male,sigma1,2017,4.024953213422549
idu_hisp_male,sigma1,2018,4.093858985974663
idu_hisp_male,sigma1,2019,4.162764758526805
idu_hisp_male,sigma1,2020,4.231670531078919
idu_hisp_male,sigma1,2021,4.300576303631061
idu_hisp_male,sigma1,2022,4.369482076183175
idu_hisp_male,sigma1,2023,4.438387848735317
idu_hisp_male,sigma1,2024,4.507293621287431
idu_hisp_male,sigma1,2025,4.576199393839573
idu_hisp_male,sigma1,2026,4.645105166391687
idu_hisp_male,sigma1,2027,4.714010938943829
idu_hisp_male,sigma1,2028,4.782916711495943
idu_hisp_male,sigma1,2029,4.8518224840480855
idu_hisp_male,sigma1,2030,4.920728256600199
idu_hisp_male,sigma1,2031,4.9896340291523416
idu_hisp_male,sigma1,2032,5.058539801704455
idu_hisp_male,sigma1,2033,5.127445574256598
idu_hisp_male,sigma1,2034,5.1963513468087115
idu_hisp_male,sigma1,2035,5.265257119360854
idu_hisp_male,sigma2,2009,9.123506976454479
idu_hisp_male,sigma2,2010,9.02200505512289
idu_hisp_male,sigma2,2011,8.9205031337913
idu_hisp_male,sigma2,2012,8.819001212459739
idu_hisp_male,sigma2,2013,8.71749929112815
idu_hisp_male,sigma2,2014,8.61599736979656
idu_hisp_male,sigma2,2015,8.51449544846497
idu_hisp_male,sigma2,2016,8.412993527133409
idu_hisp_male,sigma2,2017,8.31149160580182
idu_hisp_male,sigma2,2018,8.20998968447023
idu_hisp_male,sigma2,2019,8.108487763138669
idu_hisp_male,sigma2,2020,8.00698584180708
idu_hisp_male,sigma2,2021,7.90548392047549
idu_hisp_male,sigma2,2022,7.8039819991439
idu_hisp_male,sigma2,2023,7.702480077812339
idu_hisp_male,sigma2,2024,7.60097815648075
idu_hisp_male,sigma2,2025,7.49947623514916
idu_hisp_male,sigma2,2026,7.397974313817599
idu_hisp_male,sigma2,2027,7.2964723924860095
idu_hisp_male,sigma2,2028,7.19497047115442
idu_hisp_male,sigma2,2029,7.093468549822859
idu_hisp_male,sigma2,2030,6.991966628491269
idu_hisp_male,sigma2,2031,6.89046470715968
idu_hisp_male,sigma2,2032,6.78896278582809
idu_hisp_male,sigma2,2033,6.687460864496529
idu_hisp_male,sigma2,2034,6.58595894316494
idu_hisp_male,sigma2,2035,6.48445702183335
idu_black_female,lambda1,2009,-0.04637296481632802
idu_black_female,lambda1,2010,0.028526478968814217
idu_black_female,lambda1,2011,0.10342592275398488
idu_black_female,lambda1,2012,0.17832536653912712
idu_black_female,lambda1,2013,0.2532248103242978
idu_black_female,lambda1,2014,0.32812425410944
idu_black_female,lambda1,2015,0.4030236978946107
idu_black_female,lambda1,2016,0.4779231416797529
idu_black_female,lambda1,2017,0.5528225854648952
idu_black_female,lambda1,2018,0.6277220292500658
idu_black_female,lambda1,2019,0.702621473035208
idu_black_female,lambda1,2020,0.7775209168203787
idu_black_female,lambda1,2021,0.852420360605521
idu_black_female,lambda1,2022,0.9273198043906632
idu_black_female,lambda1,2023,1.0022192481758339
idu_black_female,lambda1,2024,1.077118691960976
idu_black_female,lambda1,2025,1.1520181357461468
idu_black_female,lambda1,2026,1.226917579531289
idu_black_female,lambda1,2027,1.3018170233164312
idu_black_female,lambda1,2028,1.376716467101602
idu_black_female,lambda1,2029,1.4516159108867441
idu_black_female,lambda1,2030,1.5265153546719148
idu_black_female,lambda1,2031,1.601414798457057
idu_black_female,lambda1,2032,1.6763142422421993
idu_black_female,lambda1,2033,1.75121368602737
idu_black_female,lambda1,2034,1.8261131298125122
idu_black_female,lambda1,2035,1.9010125735976828
idu_black_female,lambda2,2009,1.046372964816328
idu_black_female,lambda2,2010,0.9714735210311858
idu_black_female,lambda2,2011,0.8965740772460151
idu_black_female,lambda2,2012,0.8216746334608729
idu_black_female,lambda2,2013,0.7467751896757022
idu_black_female,lambda2,2014,0.67187574589056
idu_black_female,lambda2,2015,0.5969763021053893
idu_black_female,lambda2,2016,0.5220768583202471
idu_black_female,lambda2,2017,0.44717741453510484
idu_black_female,lambda2,2018,0.3722779707499342
idu_black_female,lambda2,2019,0.29737852696479194
idu_black_female,lambda2,2020,0.22247908317962128
idu_black_female,lambda2,2021,0.14757963939447905
idu_black_female,lambda2,2022,0.0726801956093368
idu_black_female,lambda2,2023,-0.0022192481758338545
idu_black_female,lambda2,2024,-0.0771186919609761
idu_black_female,lambda2,2025,-0.15201813574614675
idu_black_female,lambda2,2026,-0.226917579531289
idu_black_female,lambda2,2027,-0.30181702331643123
idu_black_female,lambda2,2028,-0.3767164671016019
idu_black_female,lambda2,2029,-0.45161591088674413
idu_black_female,lambda2,2030,-0.5265153546719148
idu_black_female,lambda2,2031,-0.601414798457057
idu_black_female,lambda2,2032,-0.6763142422421993
idu_black_female,lambda2,2033,-0.7512136860273699
idu_black_female,lambda2,2034,-0.8261131298125122
idu_black_female,lambda2,2035,-0.9010125735976828
idu_black_female,mu1,2009,27.240394622045642
idu_black_female,mu1,2010,28.43924572139167
idu_black_female,mu1,2011,29.6380968207377
idu_black_female,mu1,2012,30.836947920084185
idu_black_female,mu1,2013,32.035799019430215
idu_black_female,mu1,2014,33.234650118776244
idu_black_female,mu1,2015,34.43350121812273
idu_black_female,mu1,2016,35.63235231746876
idu_black_female,mu1,2017,36.83120341681479
idu_black_female,mu1,2018,38.03005451616082
idu_black_female,mu1,2019,39.2289056155073
idu_black_female,mu1,2020,40.42775671485333
idu_black_female,mu1,2021,41.62660781419936
idu_black_female,mu1,2022,42.825458913545845
idu_black_female,mu1,2023,44.024310012891874
idu_black_female,mu1,2024,45.223161112237904
idu_black_female,mu1,2025,46.42201221158393
idu_black_female,mu1,2026,47.62086331093042
idu_black_female,mu1,2027,48.81971441027645
idu_black_female,mu1,2028,50.018565509622476
idu_black_female,mu1,2029,51.21741660896896
idu_black_female,mu1,2030,52.41626770831499
idu_black_female,mu1,2031,53.61511880766102
idu_black_female,mu1,2032,54.81396990700705
idu_black_female,mu1,2033,56.01282100635353
idu_black_female,mu1,2034,57.21167210569956
idu_black_female,mu1,2035,58.41052320504559
idu_black_female,mu2,2009,49.19756976931035
idu_black_female,mu2,2010,50.201159639016396
idu_black_female,mu2,2011,51.20474950872244
idu_black_female,mu2,2012,52.20833937842826
idu_black_female,mu2,2013,53.21192924813431
idu_black_female,mu2,2014,54.21551911784013
idu_black_female,mu2,2015,55.21910898754618
idu_black_female,mu2,2016,56.222698857252226
idu_black_female,mu2,2017,57.226288726958046
idu_black_female,mu2,2018,58.22987859666409
idu_black_female,mu2,2019,59.23346846637014
idu_black_female,mu2,2020,60.23705833607596
idu_black_female,mu2,2021,61.24064820578201
idu_black_female,mu2,2022,62.244238075488056
idu_black_female,mu2,2023,63.247827945193876
idu_black_female,mu2,2024,64.25141781489992
idu_black_female,mu2,2025,65.25500768460574
idu_black_female,mu2,2026,66.25859755431179
idu_black_female,mu2,2027,67.26218742401784
idu_black_female,mu2,2028,68.26577729372366
idu_black_female,mu2,2029,69.2693671634297
idu_black_female,mu2,2030,70.27295703313575
idu_black_female,mu2,2031,71.27654690284157
idu_black_female,mu2,2032,72.28013677254762
idu_black_female,mu2,2033,73.28372664225367
idu_black_female,mu2,2034,74.28731651195949
idu_black_female,mu2,2035,75.29090638166554
idu_black_female,sigma1,2009,-0.4965215549113964
idu_black_female,sigma1,2010,0.7547577625705344
idu_black_female,sigma1,2011,2.006037080052465
idu_black_female,sigma1,2012,3.257316397534396
