group,proportion
het_black_male,0.115432
het_black_female,0.077811
het_hisp_male,0.10942
het_hisp_female,0.100706
het_white_male,0.109291
het_white_female,0.149822
idu_black_male,0.36742400000000003
idu_black_female,0.45152299999999995
idu_hisp_male,0.44128900000000004
idu_hisp_female,0.6391749999999999
idu_white_male,0.37044199999999994
idu_white_female,0.741935
msm_black_male,0.067617
msm_hisp_male,0.063903
msm_white_male,0.066812

dcc5dc4a848616c4c3412f617e23d96625c33301
