group,proportion
het_black_male,0.154192
het_hisp_male,0.118078
het_white_male,0.127955
idu_black_male,0.582346
idu_hisp_male,0.5741320000000001
idu_white_male,0.485419
msm_black_male,0.123273
msm_hisp_male,0.103175
msm_white_male,0.09191700000000001
het_black_female,0.113691
het_hisp_female,0.098488
het_white_female,0.145543
idu_black_female,0.641856
idu_hisp_female,0.622089
idu_white_female,0.761527

dcc5dc4a848616c4c3412f617e23d96625c33301
