group,year,lower,upper
idu_hisp_male,2034,236.13338452589085,1388.723672527932
idu_hisp_male,2035,223.82977478303482,1432.0682945722854
idu_white_female,2006,307.3470810088456,365.97116301810155
idu_white_female,2007,319.8176864400993,373.37476010178426
idu_white_female,2008,332.6767828710656,380.97648912240004
idu_white_female,2009,345.8935644094941,388.8244712063242
idu_white_female,2010,359.4036242506816,397.00093948276884
idu_white_female,2011,373.07942928028285,405.651779566712
idu_white_female,2012,386.68007359740125,415.0367915668269
idu_white_female,2013,399.8034714389337,425.57751315064036
idu_white_female,2014,411.97237179138665,437.7712213940929
idu_white_female,2015,422.9646951902915,451.8606129294804
idu_white_female,2016,432.98280779784574,467.6645473153064
idu_white_female,2017,442.38425764808994,484.8473287536834
idu_white_female,2018,451.4456835284312,503.15481570152593
idu_white_female,2019,460.3347003549049,522.4425545338463
idu_white_female,2020,469.14710244552555,542.6385958709899
idu_white_female,2021,477.9380756599796,563.7123026179689
idu_white_female,2022,486.74021393156147,585.656354207281
idu_white_female,2023,495.57318533489837,608.477101919071
idu_white_female,2024,504.4489451935449,632.1893777927239
idu_white_female,2025,513.3746314294289,656.813621946619
idu_white_female,2026,522.3542305554497,682.3742399237378
idu_white_female,2027,531.3895701048181,708.8986342895176
idu_white_female,2028,540.4809286238591,736.41661937537
idu_white_female,2029,549.6274207998708,764.9600616172752
idu_white_female,2030,558.827245951851,794.5626572832875
idu_white_female,2031,568.0778509234757,825.2597965725312
idu_white_female,2032,577.376037817258,857.0884836698725
idu_white_female,2033,586.7180352374876,890.0872941119542
idu_white_female,2034,596.0995447862906,924.296357744551
idu_white_female,2035,605.5157703745573,959.7573597345344
idu_white_male,2006,865.4026438103633,1151.289339656978
idu_white_male,2007,889.3185798001803,1148.0708274904962
idu_white_male,2008,913.6505184040365,1144.8655557165287
idu_white_male,2009,938.2090285993506,1141.8764483520974
idu_white_male,2010,962.6454208854279,1139.4662594062606
idu_white_male,2011,986.3138994232083,1138.2954513231987
idu_white_male,2012,1008.0432217975571,1139.550567787993
idu_white_male,2013,1025.947785986638,1145.1331814622724
idu_white_male,2014,1037.9105355108804,1157.1770258428924
idu_white_male,2015,1043.1238490780988,1176.507145107044
idu_white_male,2016,1042.6857771605305,1202.0436997047482
idu_white_male,2017,1038.2693223317815,1232.1327310851552
idu_white_male,2018,1031.1101136040365,1265.558535550544
idu_white_male,2019,1021.9304090551616,1301.6197132049103
idu_white_male,2020,1011.1223326409755,1339.9459863821494
idu_white_male,2021,998.8916025071812,1380.354530547112
idu_white_male,2022,985.3390870810478,1422.7684817264515
idu_white_male,2023,970.5042364069454,1467.173573375905
idu_white_male,2024,954.3883497450802,1513.594942071657
idu_white_male,2025,936.967359963251,1562.0844219445034
idu_white_male,2026,918.1990430920192,1612.7134199803718
idu_white_male,2027,898.0271544362519,1665.568871339182
idu_white_male,2028,876.3837996804499,1720.750966857027
idu_white_male,2029,853.1907475189613,1778.3719468662043
idu_white_male,2030,828.3600774101308,1838.5555684719423
idu_white_male,2031,801.7943877743317,1901.4370217834023
idu_white_male,2032,773.386696286084,1967.1631643573464
idu_white_male,2033,743.0201099351458,2035.8929971891262
idu_white_male,2034,710.5673103079396,2107.7983379245825
idu_white_male,2035,675.8898795572992,2183.06466707894
msm_black_male,2006,8846.067713749153,10164.042713980643
msm_black_male,2007,9018.123696166742,10093.438449091682
msm_black_male,2008,9186.93129009732,10026.082572689727
msm_black_male,2009,9348.73754185951,9979.905949762206
msm_black_male,2010,9490.819361637763,9941.58727626014
msm_black_male,2011,9574.85734771368,9921.680118988472
msm_black_male,2012,9596.936091899319,9963.388146873502
msm_black_male,2013,9604.775236737934,10002.820606923096
msm_black_male,2014,9602.02372158642,10000.069091771582
msm_black_male,2015,9588.732954232415,9955.133601418956
msm_black_male,2016,9561.302213098326,9907.9225432309
msm_black_male,2017,9471.558755577156,9921.859549365925
msm_black_male,2018,9323.973905495875,9954.300314926988
msm_black_male,2019,9156.664623430657,9995.815906023065
msm_black_male,2020,8982.35399919705,10057.668752121986
msm_black_male,2021,8804.79498647643,10122.769986707921
msm_black_male,2022,8625.498016826115,10189.609178223547
msm_black_male,2023,8445.170928768788,10257.478488146193
msm_black_male,2024,8264.185663879422,10326.00597490087
msm_black_male,2025,8082.75527473971,10394.978585905897
msm_black_male,2026,7901.010206521865,10464.265875989056
msm_black_male,2027,7719.034650322434,10533.783654053803
msm_black_male,2028,7536.885312568746,10603.475213672802
msm_black_male,2029,7354.601755249749,10673.300992857114
msm_black_male,2030,7172.21240531462,10743.232564657557
msm_black_male,2031,6989.738207030876,10813.248984806616
msm_black_male,2032,6807.194927765291,10883.334485937516
msm_black_male,2033,6624.594661952992,10953.476973615128
msm_black_male,2034,6441.946840270577,11023.66701716286
msm_black_male,2035,6259.258923817852,11093.897155480896
msm_hisp_male,2006,4690.202966307843,6083.908273732968
msm_hisp_male,2007,4992.182922946041,6129.2848239993955
msm_hisp_male,2008,5290.727840016621,6178.096413833439
msm_hisp_male,2009,5581.869120646852,6234.311640107833
msm_hisp_male,2010,5853.199012746713,6310.569323760158
msm_hisp_male,2011,6076.562954950677,6436.179370393745
msm_hisp_male,2012,6244.285883788417,6620.203256564283
msm_hisp_male,2013,6399.739149718248,6820.656044898825
msm_hisp_male,2014,6580.436119415218,7001.353014595795
msm_hisp_male,2015,6786.376792879326,7162.294165655192
msm_hisp_male,2016,6976.423132288558,7339.664218878593
msm_hisp_male,2017,7118.0778006255005,7577.037080891596
msm_hisp_male,2018,7208.141847919578,7860.584367380559
msm_hisp_male,2019,7278.394506683287,8165.763080500105
msm_hisp_male,2020,7341.243529006645,8495.027946520073
msm_hisp_male,2021,7400.657511762388,8855.67892202472
msm_hisp_male,2022,7458.233675290478,9248.145692119022
msm_hisp_male,2023,7514.720530227068,9676.193366425827
msm_hisp_male,2024,7570.511389758679,10144.36075546997
msm_hisp_male,2025,7625.831548381656,10658.08454708087
msm_hisp_male,2026,7680.818946594719,11223.878945621227
msm_hisp_male,2027,7735.562613080567,11849.578923137897
msm_hisp_male,2028,7790.122512594769,12544.66352303369
msm_hisp_male,2029,7844.540480342053,13320.685075340945
msm_hisp_male,2030,7898.846576672536,14191.842758518806
msm_hisp_male,2031,7953.062949302815,15175.7571562056
msm_hisp_male,2032,8007.206271586154,16294.529990203819
msm_hisp_male,2033,8061.289332898988,17576.216052973374
msm_hisp_male,2034,8115.322105800761,19056.902728004105
msm_hisp_male,2035,8169.312480103042,20783.70439266556
msm_white_male,2006,9035.789743982432,11107.60468764406
msm_white_male,2007,8921.887424552613,10499.880563865961
msm_white_male,2008,8806.118488681652,9955.73452087548
msm_white_male,2009,8686.326382412864,9466.991206499291
msm_white_male,2010,8527.149252907,9027.554921471887
msm_white_male,2011,8243.90841803859,8633.397320210162
msm_white_male,2012,7967.7742729145675,8373.867673778283
msm_white_male,2013,7694.745796508942,8146.286496710345
msm_white_male,2014,7424.24967647407,7870.413769437618
msm_white_male,2015,7160.040593255069,7546.2494919601
msm_white_male,2016,6906.46710134176,7241.1981342084555
msm_white_male,2017,6623.078273334782,7038.453633709093
msm_white_male,2018,6203.47183695832,6848.972417037073
msm_white_male,2019,5771.518488681652,6670.657167977273
msm_white_male,2020,5335.54197000716,6502.09208033528
msm_white_male,2021,4897.698834891524,6342.242330341848
msm_white_male,2022,4458.85702027929,6190.300361983112
msm_white_male,2023,4019.423270323562,6045.604623992334
